# Constructed from biom file
#OTU ID	PJCH3	PJset	PPCH2	PPCH4	GLCH4	PJCH4	PPset	PPH1	GLCH2	PJCH2	GLset	PJH1	GLH1	GLCH3
New.ReferenceOTU2720	16.0	47.0	1.0	0.0	330.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	13.0	25.0
New.ReferenceOTU4136	40.0	4.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
New.ReferenceOTU4133	2.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1452	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3114	27.0	0.0	9.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
New.ReferenceOTU3115	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU3117	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3119	3.0	2.0	13.0	3.0	8.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0
New.ReferenceOTU4646	10.0	39.0	1.0	3.0	0.0	1.0	2.0	5.0	0.0	5.0	0.0	3.0	0.0	0.0
New.ReferenceOTU4839	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU4835	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4833	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	1.0	3.0
New.ReferenceOTU1264	0.0	0.0	17.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
New.ReferenceOTU4346	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0
New.ReferenceOTU1267	7.0	12.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1260	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
New.ReferenceOTU1262	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU3807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3804	1.0	10.0	3.0	0.0	0.0	13.0	17.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU1409	2.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4699	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4163	4.0	251.0	18.0	0.0	86.0	7.0	1.0	0.0	0.0	3.0	1425.0	0.0	0.0	71.0
New.ReferenceOTU4165	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1406	55.0	22.0	37.0	2.0	0.0	3.0	13.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0
New.ReferenceOTU1407	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0
New.ReferenceOTU2696	2.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2697	0.0	28.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	1.0	6.0
New.ReferenceOTU2699	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5568	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5562	3.0	16.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	2.0
New.ReferenceOTU5567	5.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
New.ReferenceOTU5565	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	55.0	0.0	0.0
New.ReferenceOTU5564	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2035	0.0	0.0	0.0	10.0	10.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU2037	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2030	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2031	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
New.ReferenceOTU2033	3.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
New.ReferenceOTU2038	13.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
New.ReferenceOTU3328	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0
New.ReferenceOTU3327	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3634	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3636	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3633	9.0	12.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0	4.0	1.0	0.0	0.0
New.ReferenceOTU3639	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4289	0.0	0.0	3.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1672	1.0	0.0	129.0	731.0	0.0	0.0	269.0	385.0	1.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1671	60.0	252.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1679	7.0	3.0	0.0	0.0	2.0	6.0	2.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0
New.ReferenceOTU5950	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5956	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5778	1.0	5.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5776	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
New.ReferenceOTU5777	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
New.ReferenceOTU5774	31.0	90.0	0.0	2.0	87.0	1.0	1.0	0.0	157.0	15.0	37.0	0.0	38.0	21.0
New.ReferenceOTU5959	50.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5772	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
New.ReferenceOTU5773	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5604	7.0	32.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4575	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	30.0
New.ReferenceOTU1092	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1091	0.0	0.0	7.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0
New.ReferenceOTU2209	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	6.0	12.0
New.ReferenceOTU2205	30.0	1095.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	35.0	3.0	8.0	31.0	0.0
New.ReferenceOTU2202	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2201	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0
New.ReferenceOTU932	5.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU930	11.0	28.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0
New.ReferenceOTU934	0.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3136	1.0	0.0	1.0	0.0	29.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0
New.ReferenceOTU3133	2.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU3157	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4788	0.0	0.0	1.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1736	1.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	1.0
New.ReferenceOTU4789	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3792	0.0	5.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3791	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1798	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1799	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1241	1.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3860	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3862	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3863	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0
New.ReferenceOTU1425	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1421	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4148	4.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1429	39.0	187.0	0.0	3.0	14.0	20.0	1.0	0.0	17.0	31.0	25.0	5.0	30.0	40.0
New.ReferenceOTU2522	1.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5895	0.0	0.0	0.0	16.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4338	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	13.0	0.0	0.0
New.ReferenceOTU5099	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0
New.ReferenceOTU5098	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5090	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5096	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU5543	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0
New.ReferenceOTU5542	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5232	2.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5231	1.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
New.ReferenceOTU544	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2012	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2013	0.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2011	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2016	1.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2014	8.0	5.0	5.0	5.0	0.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2015	1.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2018	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3300	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU3303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	21.0	0.0	3.0	0.0
New.ReferenceOTU6154	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6153	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6152	2.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6159	6.0	15.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0
New.ReferenceOTU6158	0.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1659	28.0	71.0	0.0	0.0	7.0	4.0	0.0	0.0	1.0	3.0	1.0	2.0	0.0	2.0
New.ReferenceOTU1658	1.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1651	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1653	4.0	6.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5938	0.0	0.0	1.0	10.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5939	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5930	7.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	11.0	0.0
New.ReferenceOTU5935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
New.ReferenceOTU5937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
New.ReferenceOTU738	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU731	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4555	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4557	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU4550	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4553	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2224	14.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2227	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	5.0
New.ReferenceOTU2220	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2223	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2222	0.0	6.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2228	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4511	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU959	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4046	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU957	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0
New.ReferenceOTU950	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU4517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1560	59.0	191.0	16.0	3.0	3.0	70.0	26.0	6.0	0.0	10.0	0.0	3.0	0.0	0.0
New.ReferenceOTU3608	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
New.ReferenceOTU6308	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
New.ReferenceOTU6300	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6306	5.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6305	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4199	0.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU375	1.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3514	15.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
New.ReferenceOTU3510	0.0	16.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3512	0.0	1.0	1.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3848	2.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4301	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1222	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU4307	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU5999	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0
New.ReferenceOTU1754	0.0	0.0	13.0	2.0	21.0	4.0	0.0	2.0	44.0	6.0	3.0	7.0	12.0	2.0
New.ReferenceOTU383	0.0	0.0	11.0	7.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU382	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU385	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
New.ReferenceOTU5215	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5217	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
New.ReferenceOTU5216	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU198	8.0	76.0	20.0	8.0	1.0	27.0	86.0	3.0	0.0	0.0	2.0	43.0	0.0	0.0
New.ReferenceOTU2260	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU567	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU566	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU561	36.0	17.0	0.0	1.0	8.0	14.0	0.0	3.0	0.0	0.0	0.0	6.0	1.0	6.0
New.ReferenceOTU563	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU562	0.0	0.0	0.0	2.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
New.ReferenceOTU569	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU568	0.0	2.0	1.0	5.0	0.0	0.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU511	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2078	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
New.ReferenceOTU2072	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2075	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU6178	3.0	2.0	0.0	0.0	22.0	0.0	0.0	0.0	6.0	4.0	1.0	0.0	5.0	1.0
New.ReferenceOTU3670	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3672	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6171	6.0	1.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	13.0
New.ReferenceOTU6170	1.0	21.0	9.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU6172	1.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	47.0	0.0	0.0
New.ReferenceOTU716	8.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU714	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU496	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1511	63.0	28.0	0.0	0.0	0.0	35.0	0.0	0.0	1.0	9.0	1.0	30.0	0.0	0.0
New.ReferenceOTU5914	0.0	0.0	0.0	8.0	0.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU5915	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0
New.ReferenceOTU5919	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4533	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4531	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU4536	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2241	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2249	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2248	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU2737	5.0	2.0	7.0	3.0	3.0	0.0	1.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0
New.ReferenceOTU977	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
New.ReferenceOTU975	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
New.ReferenceOTU973	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
