Taxon	GLCH2	GLCH3	GLCH4	GLH1	GLset	PJCH2	PJCH3	PJCH4	PJH1	PJset	PPCH2	PPCH4	PPH1	PPset
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae	0.0176327970024	0.00998650472335	0.00443704936217	0.00246348759458	0.0	0.00695853870687	0.0253012950071	0.000428816466552	0.0146564885496	0.00349784379492	0.00922266139657	0.00369731328568	0.00509592326139	0.00139054429877
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00816864295125	0.00147892531427	0.00659472422062	0.00198649185538
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae	0.00022040996253	0.0	0.0	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	4.79156684236e-05	0.0540184453228	0.216662558541	0.196342925659	0.0560190703218
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	0.00022040996253	0.0	0.000369754113515	0.0	0.00224173360732	0.000579878225573	0.00037427951194	0.0	0.0	4.79156684236e-05	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae	0.000881639850121	0.00080971659919	0.000554631170272	0.000351926799226	0.0	0.0	0.0	0.0	0.0	0.0	0.00474308300395	0.0	0.0	0.0121176003178
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae	0.0	0.00188933873144	0.0	0.00123174379729	0.000186811133944	0.0	0.0	0.000643224699828	0.00152671755725	0.000191662673694	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae	0.000661229887591	0.00755735492578	0.0051765575892	0.00281541439381	0.00242854474127	0.0	0.0	0.0	0.00854961832061	0.000622903689506	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000428816466552	0.0	0.0	0.0	0.0	0.00089928057554	0.000198649185538
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000718735026354	0.0	0.00394380083806	0.140587529976	0.0369487485101
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae	0.0	0.0	0.0	0.0	0.0	0.00289939112786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;Other	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.0	0.0	0.00396946564885	4.79156684236e-05	0.0	0.0	0.0182853717026	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.0	0.0	0.00335877862595	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.000299423609552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Rhizopogonaceae	0.0	0.0	0.0	0.0	0.0	0.00492896491737	7.48559023879e-05	0.000643224699828	0.0	9.58313368471e-05	0.000527009222661	0.000246487552379	0.000599520383693	0.00119189511323
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149880095923	0.000198649185538
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;Other	0.000661229887591	0.00080971659919	9.24385283786e-05	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.00374696936302	0.0110661268556	0.00480680347569	0.000175963399613	0.000186811133944	0.000289939112786	0.00748559023879	0.00150085763293	0.0125190839695	0.031336847149	0.000263504611331	0.000246487552379	0.0	0.00496622963846
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178784266985
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Tulasnellaceae	0.0	0.000539811066127	9.24385283786e-05	0.0	0.0	0.00405914757901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae	0.0	0.0029689608637	0.0012941393973	0.00263945099419	0.000560433401831	0.146999130183	0.00793472565312	0.000857632933105	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae	0.280141062376	0.0	0.00813459049732	0.0	0.0	0.000289939112786	0.00531476906954	0.0	0.0241221374046	0.00627695256349	0.00105401844532	0.000739462657136	0.000299760191847	0.000198649185538
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;Other	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.00389250692417	0.0	0.0256488549618	0.000431241015812	0.000263504611331	0.000492975104757	0.00119904076739	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396946564885	9.58313368471e-05	0.0	0.0	0.000299760191847	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stephanosporaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.00217082116925	0.000214408233276	0.0	0.0	0.0	0.000246487552379	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae	0.0	0.0	0.0	0.0	0.0	0.00115975645115	0.0	0.0	0.0	0.0	0.0	0.000246487552379	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.0	0.0134387351779	0.0128173527237	0.0521582733813	0.0137067938021
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00354575946334	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae	0.0696495481596	0.000269905533063	0.00147901645406	0.000351926799226	0.00149448907155	0.0	0.0	0.0	0.00610687022901	0.000431241015812	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01945376138	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.00115975645115	0.0	0.0	0.0012213740458	0.0	0.0	0.0	0.00149880095923	0.00278108859754
k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287494010541	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.000299423609552	0.0	0.000916030534351	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;Other;Other	0.00022040996253	0.0	0.000462192641893	0.00105578039768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000739462657136	0.000299760191847	0.000397298371077
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Incertae_sedis	0.0	0.0	0.000554631170272	0.0	0.0	0.000289939112786	0.000449135414327	0.0	0.0018320610687	0.00067081935793	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__unidentified;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	0.0	0.00158102766798	0.0150357406951	0.000599520383693	0.00297973778308
k__Fungi;p__Basidiomycota;c__Tremellomycetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	7.48559023879e-05	0.0	0.000610687022901	0.000383325347389	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	0.0800088163985	0.0105263157895	0.0153447957109	0.00932606017948	0.010087801233	0.0156567120905	0.00441649824089	0.000428816466552	0.000610687022901	0.00618112122664	0.00421607378129	0.00246487552379	0.00119904076739	0.00754866905046
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Incertae_sedis	0.00286532951289	0.0080971659919	0.0119245701608	0.00369523139187	0.000747244535774	0.00318933024065	0.0171420016468	0.00257289879931	0.00519083969466	0.00627695256349	0.00316205533597	0.00123243776189	0.00179856115108	0.00536352800954
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018320610687	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Geminibasidiales;f__Geminibasidiaceae	0.000881639850121	0.00080971659919	0.00101682381216	0.0	0.000186811133944	0.0362423890983	0.0181899842803	0.0188679245283	0.0274809160305	0.00910397700048	0.0927536231884	0.151096869608	0.0731414868106	0.0854191497815
k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__unidentified;f__unidentified	0.000661229887591	0.000539811066127	0.000831946755408	0.000703853598452	0.000186811133944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120747484427	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.00173963467672	0.00269481248596	0.000428816466552	0.0	0.00191662673694	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;Other;Other	0.00132245977518	0.0	0.000277315585136	0.000175963399613	0.0	0.0	0.000973126731043	0.0	0.00030534351145	0.00143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae	0.0	0.0	0.000924385283786	0.0	0.000747244535774	0.00115975645115	0.00157197395015	0.0	0.0	0.00273119310014	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae	0.000440819925061	0.000539811066127	9.24385283786e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae	0.00022040996253	0.00107962213225	0.00157145498244	0.00105578039768	0.0	0.00927805160916	0.00726102253163	0.000428816466552	0.00610687022901	0.0010062290369	0.00764163372859	0.00197190041903	0.0	0.00119189511323
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__unidentified;f__unidentified	0.0	0.0	0.000369754113515	0.0	0.0	0.00144969556393	0.00389250692417	0.0	0.0	0.016291327264	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified	0.0022040996253	0.0	0.00184877056757	0.000175963399613	0.000186811133944	0.000289939112786	0.0024702447788	0.000857632933105	0.0	0.00215620507906	0.00184453227931	0.000985950209514	0.0	0.000198649185538
k__Fungi;p__Glomeromycota;Other;Other;Other	0.0	0.0	0.000184877056757	0.0	0.0	0.000579878225573	0.00142226214537	0.000214408233276	0.0018320610687	0.0	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105401844532	0.000492975104757	0.000299760191847	0.000198649185538
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.0	0.0059379217274	0.00295803290812	0.00105578039768	0.000373622267887	0.00492896491737	0.018713975597	0.00836192109777	0.0360305343511	0.00666027791088	0.000527009222661	0.000246487552379	0.00929256594724	0.00139054429877
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified	0.00022040996253	0.00080971659919	0.000369754113515	0.0	0.0	0.0	0.00703645482446	0.000214408233276	0.000916030534351	0.000143747005271	0.000527009222661	0.000246487552379	0.0	0.000397298371077
k__Fungi;p__Incertae_sedis;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00658761528327	0.0	0.0	0.00278108859754
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;Other	0.0	0.000269905533063	0.00175633203919	0.0	0.0	0.0	0.000673703121491	0.0	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae	0.00264491955036	0.00269905533063	0.0025882787946	0.0100299137779	0.000747244535774	0.0205856770078	0.0157197395015	0.0105060034305	0.0290076335878	0.0136559655007	0.0131752305665	0.00542272615233	0.00869304556355	0.00735001986492
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mucorales;f__Umbelopsidaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.000739462657136	0.000299760191847	0.00158919348431
k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified	0.00749393872603	0.0566801619433	0.070807912738	0.460848143586	0.0222305249393	0.0249347636996	0.0322628939292	0.0132933104631	0.00977099236641	0.103929084811	0.00579710144928	0.00197190041903	0.00689448441247	0.00456893126738
