Taxon	GLCH2	GLCH3	GLCH4	GLH1	GLset	PJCH2	PJCH3	PJCH4	PJH1	PJset	PPCH2	PPCH4	PPH1	PPset
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron	0.0	0.0	0.00064706969865	0.000175963399613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthronopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018320610687	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium	0.0	0.0	0.000277315585136	0.0	0.0	0.00231951290229	0.00486563365521	0.000857632933105	0.00427480916031	0.00129372304744	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified	0.000440819925061	0.00134952766532	0.000184877056757	0.000527890198839	0.0	0.0	0.000823414926267	0.0	0.00030534351145	9.58313368471e-05	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.000492975104757	0.00479616306954	0.000198649185538
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;Other	0.00022040996253	0.0	0.0	0.0	0.00821968989352	0.0	0.00194625346209	0.0	0.000916030534351	0.0010062290369	0.0	0.0	0.000299760191847	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Calcarisporiella	0.0	0.000269905533063	0.0	0.0	0.000747244535774	0.000289939112786	0.00269481248596	0.000428816466552	0.00427480916031	0.00119789171059	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Chaetosphaeronema	0.00132245977518	0.00755735492578	0.000462192641893	0.000527890198839	0.00149448907155	0.0	0.00344337150984	0.000214408233276	0.0	0.00124580737901	0.00131752305665	0.0	0.000599520383693	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Chalara	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.000224567707164	0.000428816466552	0.0012213740458	0.00397700047916	0.0	0.00739462657136	0.00329736211031	0.000198649185538
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Knufia	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.00344337150984	0.00836192109777	0.000610687022901	0.00306660277911	0.0	0.0	0.000299760191847	0.00119189511323
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Petrakia	0.0	0.0	0.0	0.0	0.0	0.000869817338359	7.48559023879e-05	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Polyscytalum	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.000748559023879	0.000428816466552	0.00030534351145	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis;g__Wojnowicia	0.0	0.0	0.0	0.0	0.000186811133944	0.00260945201508	0.0	0.0	0.00030534351145	0.000239578342118	0.00237154150198	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Lecanoromycetes;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.000673703121491	0.0	0.00213740458015	0.000958313368471	0.0	0.0	0.0	0.000794596742153
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131752305665	0.0	0.0	0.00178784266985
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__unidentified	0.0	0.00188933873144	9.24385283786e-05	0.0	0.000560433401831	0.0	0.0	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.00231951290229	0.00321880380268	0.00107204116638	0.00793893129771	0.000718735026354	0.00447957839262	0.000246487552379	0.00209832134293	0.00198649185538
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Geoglossales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000599520383693	0.000595947556615
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.000299423609552	0.000214408233276	0.00030534351145	4.79156684236e-05	0.000527009222661	0.00197190041903	0.0	0.0093365117203
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153330138955	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137022397892	0.000739462657136	0.0	0.0188716726261
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000263504611331	0.0	0.0	0.00297973778308
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000263504611331	0.0	0.0	0.00536352800954
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Cadophora	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.000224567707164	0.0	0.0	9.58313368471e-05	0.00237154150198	0.000739462657136	0.000299760191847	0.00139054429877
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Dactylaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000239578342118	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Glarea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00210803689065	0.0118314025142	0.000299760191847	0.000595947556615
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Scytalidium	0.0	0.0	0.0	0.0	0.0	0.0	0.000748559023879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Spirosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.00037427951194	0.0	0.0	0.0	0.000790513833992	0.00172541286665	0.000599520383693	0.00139054429877
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Tetracladium	0.0	0.000269905533063	0.000184877056757	0.000351926799226	0.0	0.0020295737895	0.0	0.000428816466552	0.0012213740458	0.000191662673694	0.0139657444005	0.00961301454277	0.00239808153477	0.00754866905046
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Tiarosporella	0.0	0.0	9.24385283786e-05	0.00105578039768	0.000747244535774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Xenopolyscytalum	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.000748559023879	0.0	0.00427480916031	0.00105414470532	0.0	0.00271136307616	0.003896882494	0.00496622963846
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287494010541	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__Poculum	0.0	0.0315789473684	0.0205213533001	0.000879816998064	0.434709508687	0.00115975645115	0.00119769443821	0.00278730703259	0.00030534351145	0.0408241494969	0.00869565217391	0.0	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.0034508257333	0.0044964028777	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.00658731941014	0.0	0.00030534351145	4.79156684236e-05	0.00131752305665	0.00172541286665	0.00149880095923	0.00377433452523
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000246487552379	0.0	0.00317838696861
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Leohumicola	0.0	0.0	0.0	0.000175963399613	0.000186811133944	0.012177442737	0.00127255034059	0.00707547169811	0.0109923664122	0.00119789171059	0.000263504611331	0.00271136307616	0.00719424460432	0.00317838696861
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Meliniomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119189511323
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus	0.0	0.0	0.00064706969865	0.0	0.0	0.0400115975645	0.0	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;Other	0.00022040996253	0.000539811066127	0.00064706969865	0.0	0.000186811133944	0.00289939112786	0.00359308331462	0.00171526586621	0.000610687022901	0.00603737422137	0.00579710144928	0.000246487552379	0.0	0.00158919348431
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.0	0.0	9.24385283786e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.79156684236e-05	0.00606060606061	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00364493996569	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.0	0.00171526586621	0.0125190839695	0.000431241015812	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123243776189	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;Other;Other	0.0	0.0	0.0	0.00351926799226	0.0	0.0	0.00606332809342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus	0.00022040996253	0.00134952766532	0.000369754113515	0.000175963399613	0.0	0.0	0.0	0.000643224699828	0.0	0.000527072352659	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Incertae_sedis;g__Cephaliophora	0.0	0.0	0.0	0.000527890198839	0.000373622267887	0.0	0.0	0.0	0.0	0.000814566363201	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;Other	0.00330614943795	0.00188933873144	0.00249584026622	0.000351926799226	0.000186811133944	0.00666859959409	0.0	0.0	0.0	0.00134163871586	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Eremiomyces	0.0	0.0	0.0	0.0	0.000186811133944	0.00260945201508	0.103525713002	0.0132933104631	0.0287022900763	0.00656444657403	0.000263504611331	0.000492975104757	0.00209832134293	0.000397298371077
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Hydnobolites	0.0	0.000269905533063	0.0	0.0	0.0	0.0	0.0	0.000643224699828	0.0	0.000814566363201	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.00149711804776	0.0	0.0	0.000239578342118	0.0	0.00912003943801	0.00209832134293	0.00297973778308
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;Other	0.0134450077143	0.0	0.0	0.0	0.00149448907155	0.000289939112786	0.00172168575492	0.000428816466552	0.0012213740458	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleuria	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.00127255034059	0.0105060034305	0.00396946564885	0.000191662673694	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Cheilymenia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00595947556615
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopora	0.0	0.0	0.0	0.0	0.0	0.0	0.000748559023879	0.0	0.0	4.79156684236e-05	0.0279314888011	0.00739462657136	0.011690647482	0.00655542312277
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Scutellinia	0.0	0.0	0.0	0.0	0.0	0.00289939112786	0.00209596526686	0.00321612349914	0.0	0.00201245807379	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632411067194	0.00665516391422	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287494010541	0.0	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified;g__unidentified	0.000661229887591	0.00188933873144	0.0	0.0	0.00112086680366	0.000289939112786	0.0	0.000214408233276	0.0167938931298	0.000287494010541	0.00395256916996	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Basidioascus	0.000661229887591	0.0	0.0	0.000703853598452	0.0	0.0	0.00142226214537	0.00192967409949	0.0	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other;Other	0.00132245977518	0.00836707152497	0.00212608615271	0.000527890198839	0.00485708948253	0.00144969556393	0.000823414926267	0.00407375643225	0.00427480916031	0.00172496406325	0.00658761528327	0.00320433818092	0.00629496402878	0.00178784266985
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.00104798263343	0.0	0.000610687022901	0.000143747005271	0.0	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;Other	0.0	0.0	9.24385283786e-05	0.0	0.000373622267887	0.00173963467672	0.0	0.0	0.0	0.0179683756588	0.000263504611331	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta	0.00022040996253	0.00215924426451	0.000924385283786	0.0	0.000186811133944	0.0	0.000149711804776	0.0	0.000610687022901	0.000287494010541	0.00184453227931	0.00172541286665	0.00119904076739	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora	0.0	0.0	0.0	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	0.0010062290369	0.00474308300395	0.000492975104757	0.0	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other	0.00264491955036	0.00242914979757	0.00157145498244	0.00263945099419	0.0	0.0063786604813	0.0165431544277	0.00600343053173	0.0323664122137	0.00143747005271	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bulbithecium	0.00110204981265	0.0159244264507	0.00268071732298	0.00299137779342	0.0	0.000869817338359	0.0187888314994	0.00343053173242	0.0143511450382	0.000622903689506	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys	0.00396737932555	0.0	0.0	0.000527890198839	0.0	0.0	0.0	0.0	0.0	0.0	0.000527009222661	0.00123243776189	0.000299760191847	0.000397298371077
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Pochonia	0.0	0.000539811066127	0.0	0.0	0.0	0.00347926935344	0.00224567707164	0.00150085763293	0.0177099236641	0.00172496406325	0.00131752305665	0.0	0.00119904076739	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00152671755725	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;Other	0.0	0.0	0.0	0.0	0.000186811133944	0.0	0.0	0.0	0.0	0.000383325347389	0.000527009222661	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002582439412
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Cordyceps	0.000440819925061	0.00269905533063	9.24385283786e-05	0.000703853598452	0.000186811133944	0.00173963467672	0.0024702447788	0.00150085763293	0.00488549618321	0.000335409678965	0.0	0.000492975104757	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Lecanicillium	0.0	0.000539811066127	9.24385283786e-05	0.0	0.0	0.0	0.0	0.00107204116638	0.00152671755725	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;Other	0.00022040996253	0.000269905533063	0.000184877056757	0.0	0.0	0.000289939112786	0.000598847219103	0.0	0.000610687022901	4.79156684236e-05	0.000790513833992	0.000246487552379	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocrea	0.00022040996253	0.000269905533063	0.0	0.0	0.0	0.0	0.0024702447788	0.0	0.0	9.58313368471e-05	0.000263504611331	0.000739462657136	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.000440819925061	0.00107962213225	0.00212608615271	0.0	0.0	0.00173963467672	0.0119020884797	0.000214408233276	0.00732824427481	0.00153330138955	0.00316205533597	0.000985950209514	0.000599520383693	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Acremonium	0.00022040996253	0.000269905533063	0.0	0.0	0.000186811133944	0.00144969556393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Gliomastix	0.000661229887591	0.0	0.0	0.0	0.0	0.000869817338359	0.00164682985253	0.00321612349914	0.0024427480916	0.000766650694777	0.0	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Ilyonectria	0.0	0.0	0.0	0.0	0.0	0.00318933024065	0.000673703121491	0.000214408233276	0.00030534351145	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis;g__Myrothecium	0.0	0.0	0.0	0.0	0.0	0.00231951290229	0.00112283853582	0.00150085763293	0.0018320610687	0.000574988021083	0.00316205533597	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other	0.0	0.000539811066127	9.24385283786e-05	0.000175963399613	0.000186811133944	0.00376920846622	0.000299423609552	0.0	0.0024427480916	0.00110206037374	0.00105401844532	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.00374696936302	0.00728744939271	0.00887409872435	0.00475101178955	0.000373622267887	0.00376920846622	0.0256007186167	0.00836192109777	0.000610687022901	0.00498322951605	0.0281949934124	0.00838057678087	0.00719424460432	0.00417163289631
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella	0.0273308353538	0.0580296896086	0.0623035681272	0.00668660918529	0.0158789463852	0.00434908669179	0.0186391196946	0.018653516295	0.0167938931298	0.0281744130331	0.0113306982872	0.00739462657136	0.00539568345324	0.00595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Haematonectria	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.000149711804776	0.0	0.000916030534351	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified	0.0	0.000269905533063	9.24385283786e-05	0.000175963399613	0.000186811133944	0.0	0.000823414926267	0.00171526586621	0.000916030534351	0.000287494010541	0.00158102766798	0.000492975104757	0.00629496402878	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Apiosporaceae;g__Arthrinium	0.0	0.0	0.0	0.000175963399613	0.0	0.0	0.000224567707164	0.00321612349914	0.0	0.000622903689506	0.000790513833992	0.00197190041903	0.0044964028777	0.005164878824
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Myrmecridium	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.00134740624298	0.000428816466552	0.0012213740458	0.0050790608529	0.00131752305665	0.0	0.00119904076739	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Magnaporthaceae;Other	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.0	0.0	0.00335877862595	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Magnaporthaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579710144928	0.000492975104757	0.000299760191847	0.0147000397298
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus	0.0	0.00539811066127	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.00037427951194	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;Other;Other	0.000661229887591	0.000539811066127	0.0146052874838	0.00387119479148	0.000186811133944	0.00492896491737	0.000299423609552	0.0	0.0161832061069	0.00153330138955	0.000263504611331	0.000246487552379	0.000599520383693	0.00357568533969
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae;g__Cephalotheca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221838797141	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;Other	0.00242450958783	0.00863697705803	0.0128489554446	0.00967798697871	0.00112086680366	0.00144969556393	0.000973126731043	0.00428816466552	0.00396946564885	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium	0.0332819043421	0.0491228070175	0.0245886485487	0.019531937357	0.00467027834859	0.0197158596695	0.0198368141328	0.0216552315609	0.0476335877863	0.000287494010541	0.0181818181818	0.0101059896475	0.00659472422062	0.000794596742153
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola	0.0	0.0	0.0	0.0	0.0	0.00173963467672	0.0128752152107	0.000857632933105	0.00274809160305	0.000431241015812	0.0173913043478	0.00665516391422	0.0149880095923	0.00437028208184
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Thielavia	0.00617147895085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Trichocladium	0.0	0.0	0.0	0.0	0.0	0.0	0.0030690919979	0.0	0.00763358778626	0.00114997604217	0.00316205533597	0.00123243776189	0.000299760191847	0.00139054429877
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Incertae_sedis;g__Madurella	0.00022040996253	0.00242914979757	0.000462192641893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.00231951290229	0.00336851560746	0.0	0.00274809160305	4.79156684236e-05	0.000263504611331	0.00271136307616	0.00119904076739	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131752305665	0.000246487552379	0.000299760191847	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apodus	0.0	0.0	0.0	0.0	0.0	0.0	0.0049404895576	0.0	0.000610687022901	0.000622903689506	0.00395256916996	0.000985950209514	0.000599520383693	0.00456893126738
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Arnium	0.00022040996253	0.000269905533063	0.0	0.0	0.0	0.0	0.00157197395015	0.0	0.00030534351145	0.00119789171059	0.00316205533597	0.00246487552379	0.00869304556355	0.0200635677394
